,ID,name,club,age,league,height_cm,weight_kg,nationality,puntaje_global,potencia,ritmo,disparos,pases,amagues,defensa,fisico
239,194794,A. Yarmolenko,Borussia Dortmund,27,German Bundesliga,190.0,83.0,Ukraine,82,82,81,78,81,83,37,78
240,193698,O. Baumann,TSG 1899 Hoffenheim,27,German Bundesliga,187.0,82.0,Germany,82,84,82,82,64,84,49,81
241,193532,G. Medel,Beşiktaş JK,29,Turkish Süper Lig,171.0,71.0,Chile,82,82,74,48,68,70,81,81
242,193469,Víctor Ruíz,Villarreal CF,28,Spanish Primera División,185.0,78.0,Spain,82,83,58,42,64,60,83,81
243,193348,X. Shaqiri,Stoke City,25,English Premier League,169.0,72.0,Switzerland,82,83,83,77,78,85,46,65
244,193082,J. Cuadrado,Juventus,29,Italian Serie A,179.0,71.0,Colombia,82,82,91,74,75,87,61,65
245,190483,Douglas Costa,Juventus,26,Italian Serie A,170.0,65.0,Brazil,82,82,92,77,77,85,32,64
246,190456,N. Clyne,Liverpool,26,English Premier League,175.0,67.0,England,82,84,83,61,71,77,80,76
247,189560,Iborra,Leicester City,29,English Premier League,190.0,91.0,Spain,82,82,50,73,73,68,83,83
248,188942,V. Wanyama,Tottenham Hotspur,26,English Premier League,184.0,87.0,Kenya,82,85,64,66,70,74,82,91
249,188803,Taison,Shakhtar Donetsk,29,Ukrainian Premier League,172.0,64.0,Brazil,82,82,92,79,75,86,47,63
250,187754,Marlos,Shakhtar Donetsk,29,Ukrainian Premier League,174.0,69.0,Ukraine,82,82,83,76,78,87,48,66
251,187072,L. Stindl,Borussia Mönchengladbach,28,German Bundesliga,181.0,80.0,Germany,82,82,71,84,79,79,65,74
252,186627,M. Balotelli,OGC Nice,26,French Ligue 1,189.0,88.0,Italy,82,82,80,83,70,79,26,77
253,186561,A. Ramsey,Arsenal,26,English Premier League,183.0,76.0,Wales,82,83,68,75,79,81,65,75
254,186153,W. Szczęsny,Juventus,27,Italian Serie A,196.0,85.0,Poland,82,84,83,77,74,87,49,78
255,184484,G. Sigurðsson,Everton,27,English Premier League,186.0,77.0,Iceland,82,82,66,81,84,79,52,70
256,184267,Y. Brahimi,FC Porto,27,Portuguese Primeira Liga,175.0,66.0,Algeria,82,82,80,73,77,89,33,56
257,184200,M. Arnautović,West Ham United,28,English Premier League,192.0,83.0,Austria,82,82,77,74,79,81,53,81
258,183711,J. Henderson,Liverpool,27,English Premier League,182.0,67.0,England,82,84,72,70,83,76,76,81
259,183574,M. Kruse,SV Werder Bremen,29,German Bundesliga,180.0,76.0,Germany,82,82,71,84,82,82,39,69
260,183497,O. Karnezis,Watford,31,English Premier League,190.0,81.0,Greece,82,82,80,83,70,84,39,80
261,183376,L. Fejsa,SL Benfica,28,Portuguese Primeira Liga,183.0,80.0,Serbia,82,82,53,57,66,68,81,85
262,182494,F. Muslera,Galatasaray SK,31,Turkish Süper Lig,190.0,84.0,Uruguay,82,82,81,75,75,85,61,83
263,181786,V. Ćorluka,Lokomotiv Moscow,31,Russian Premier League,192.0,84.0,Croatia,82,82,58,51,67,66,82,83
264,181291,G. Wijnaldum,Liverpool,26,English Premier League,175.0,69.0,Netherlands,82,85,81,75,76,84,66,74
265,179847,F. Fazio,Roma,30,Italian Serie A,195.0,85.0,Argentina,82,82,30,41,54,54,84,81
266,178509,O. Giroud,Arsenal,30,English Premier League,192.0,88.0,France,82,82,53,81,70,73,38,83
267,178372,B. Ivanović,Zenit St. Petersburg,33,Russian Premier League,185.0,91.0,Serbia,82,82,62,61,68,61,82,83
268,178224,J. Hernández,West Ham United,29,English Premier League,175.0,73.0,Mexico,82,82,79,80,66,78,31,59
269,177600,Beñat,Athletic Club de Bilbao,30,Spanish Primera División,177.0,76.0,Spain,82,82,58,75,84,75,66,74
270,177457,L. Bender,Bayer 04 Leverkusen,28,German Bundesliga,185.0,81.0,Germany,82,83,68,64,73,72,82,79
271,177413,A. Witsel,,28,,186.0,73.0,Belgium,82,82,71,74,77,82,73,80
272,176600,K. Gameiro,Atlético Madrid,30,Spanish Primera División,173.0,70.0,France,82,82,87,82,75,78,35,68
273,174543,C. Bravo,Manchester City,34,English Premier League,184.0,80.0,Chile,82,82,80,80,87,81,56,77
274,172723,A. Begović,Bournemouth,30,English Premier League,199.0,83.0,Bosnia Herzegovina,82,82,81,81,73,82,55,79
275,171919,Naldo,FC Schalke 04,34,German Bundesliga,198.0,91.0,Brazil,82,82,69,69,63,61,84,73
276,171833,D. Sturridge,Liverpool,27,English Premier League,180.0,76.0,England,82,82,76,82,69,79,25,68
277,169595,D. Rose,Tottenham Hotspur,26,English Premier League,174.0,76.0,England,82,83,81,63,73,78,81,78
278,169416,C. Vela,Real Sociedad,28,Spanish Primera División,177.0,77.0,Mexico,82,82,84,79,77,82,25,66
279,168354,E. Viviano,Sampdoria,31,Italian Serie A,195.0,90.0,Italy,82,82,81,84,79,83,32,78
280,167431,G. Castro,Borussia Dortmund,30,German Bundesliga,172.0,74.0,Germany,82,82,71,72,83,81,72,68
281,165239,S. Nasri,Antalyaspor,30,Turkish Süper Lig,175.0,75.0,France,82,82,78,76,81,84,38,59
282,163824,A. Williams,Everton,32,English Premier League,183.0,77.0,Wales,82,82,65,43,56,61,81,81
283,163631,L. Baines,Everton,32,English Premier League,170.0,74.0,England,82,82,70,71,80,79,80,71
284,163489,A. Consigli,Sassuolo,30,Italian Serie A,189.0,82.0,Italy,82,82,82,83,72,84,40,81
285,162347,João Moutinho,AS Monaco,30,French Ligue 1,170.0,61.0,Portugal,82,82,69,75,81,81,70,72
286,158121,B. Costil,Girondins de Bordeaux,29,French Ligue 1,187.0,88.0,France,82,82,82,80,78,84,51,82
287,157481,Raúl Albiol,Napoli,31,Italian Serie A,190.0,82.0,Spain,82,82,57,41,57,59,84,76
288,150724,J. Hart,West Ham United,30,English Premier League,196.0,91.0,England,82,82,81,78,75,83,60,80
289,150418,M. Gómez,VfL Wolfsburg,31,German Bundesliga,189.0,88.0,Germany,82,82,72,82,62,73,28,78
290,146760,Juanfran,Atlético Madrid,32,Spanish Primera División,180.0,72.0,Spain,82,82,82,58,75,77,78,77
291,144622,Raffael,Borussia Mönchengladbach,32,German Bundesliga,174.0,69.0,Brazil,82,82,72,79,80,86,41,67
292,143745,A. Turan,FC Barcelona,30,Spanish Primera División,175.0,76.0,Turkey,82,82,71,73,81,84,61,72
293,135507,Fernandinho,Manchester City,32,English Premier League,179.0,67.0,Brazil,82,82,73,73,76,78,77,78
294,113422,David Villa,New York City Football Club,35,USA Major League Soccer,175.0,69.0,Spain,82,82,69,83,74,82,31,69
295,108080,S. Lichtsteiner,Juventus,33,Italian Serie A,182.0,75.0,Switzerland,82,82,77,59,73,76,80,77
296,104389,R. Jarstein,Hertha BSC Berlin,32,German Bundesliga,190.0,82.0,Norway,82,82,78,81,72,85,43,87
297,231677,M. Rashford,Manchester United,19,English Premier League,185.0,70.0,England,81,90,92,77,73,83,38,74
298,230666,Gabriel Jesus,Manchester City,20,English Premier League,175.0,73.0,Brazil,81,92,87,79,71,87,26,67
299,227928,Nélson Semedo,FC Barcelona,23,Spanish Primera División,177.0,67.0,Portugal,81,87,92,57,68,80,76,71
300,227055,Gelson Martins,Sporting CP,22,Portuguese Primeira Liga,173.0,65.0,Portugal,81,88,94,70,73,86,44,60
301,222737,Malcom,Girondins de Bordeaux,20,French Ligue 1,171.0,75.0,Brazil,81,88,83,76,78,84,26,63
302,222028,J. Weigl,Borussia Dortmund,21,German Bundesliga,186.0,72.0,Germany,81,87,70,50,76,76,76,68
303,220793,D. Sánchez,Tottenham Hotspur,21,English Premier League,187.0,79.0,Colombia,81,88,71,47,50,59,81,83
304,217699,I. Slimani,Leicester City,29,English Premier League,188.0,83.0,Algeria,81,81,69,77,67,72,47,85
305,216354,A. Kramarić,TSG 1899 Hoffenheim,26,German Bundesliga,177.0,73.0,Croatia,81,83,73,81,70,84,26,71
306,216352,M. Brozović,Inter,24,Italian Serie A,181.0,68.0,Croatia,81,85,73,73,79,81,68,69
307,216201,Williams,Athletic Club de Bilbao,23,Spanish Primera División,186.0,77.0,Spain,81,87,93,78,73,79,34,79
308,216194,Dani García,SD Eibar,27,Spanish Primera División,180.0,75.0,Spain,81,82,48,58,74,71,73,80
309,213661,A. Christensen,Chelsea,21,English Premier League,188.0,78.0,Denmark,81,90,72,31,62,69,84,72
310,212622,J. Kimmich,FC Bayern Munich,22,German Bundesliga,176.0,70.0,Germany,81,87,70,67,82,80,77,73
311,211368,Bruma,RB Leipzig,22,German Bundesliga,173.0,70.0,Portugal,81,86,93,71,73,86,34,65
312,210935,D. Berardi,Sassuolo,22,Italian Serie A,183.0,72.0,Italy,81,87,85,80,76,84,30,72
313,210008,A. Rabiot,Paris Saint-Germain,22,French Ligue 1,188.0,71.0,France,81,86,70,72,78,78,73,77
314,209889,R. Guerreiro,Borussia Dortmund,23,German Bundesliga,170.0,71.0,Portugal,81,86,77,75,81,84,74,63
315,208830,J. Vardy,Leicester City,30,English Premier League,179.0,74.0,England,81,81,91,79,63,77,51,78
316,208670,H. Ziyech,Ajax,24,Holland Eredivisie,180.0,70.0,Morocco,81,85,76,74,86,78,52,64
317,207599,M. Keane,Everton,24,English Premier League,191.0,82.0,England,81,87,72,49,64,68,82,82
318,205498,Jorginho,Napoli,25,Italian Serie A,180.0,65.0,Italy,81,84,75,64,81,80,70,68
319,203747,Héctor Bellerín,Arsenal,22,English Premier League,178.0,74.0,Spain,81,88,95,51,69,78,75,70
320,203042,J. Butland,Stoke City,24,English Premier League,196.0,95.0,England,81,87,81,83,72,85,41,78
321,202685,S. Zaza,Valencia CF,26,Spanish Primera División,186.0,84.0,Italy,81,82,79,80,59,77,38,83
322,202371,T. Meunier,Paris Saint-Germain,25,French Ligue 1,190.0,88.0,Belgium,81,84,76,74,75,77,79,84
323,201995,Felipe Anderson,Lazio,24,Italian Serie A,175.0,70.0,Brazil,81,86,92,75,77,86,53,62
324,201400,Rafinha,FC Barcelona,24,Spanish Primera División,174.0,71.0,Brazil,81,86,74,77,79,85,62,64
325,200724,Nacho Fernández,Real Madrid CF,27,Spanish Primera División,179.0,75.0,Spain,81,83,76,37,65,63,81,78
326,199987,J. Cillessen,FC Barcelona,28,Spanish Primera División,185.0,83.0,Netherlands,81,83,79,83,74,77,52,81
327,199564,Sergi Roberto,FC Barcelona,25,Spanish Primera División,178.0,68.0,Spain,81,86,77,64,80,76,79,72
328,199451,W. Ben Yedder,Sevilla FC,26,Spanish Primera División,170.0,68.0,France,81,82,83,79,75,85,34,63
329,199354,Lucas Pérez,RC Deportivo de La Coruña,28,Spanish Primera División,180.0,73.0,Spain,81,81,81,82,76,80,31,71
330,199189,R. Barkley,Everton,23,English Premier League,189.0,76.0,England,81,85,77,73,77,82,55,77
331,198951,C. Bakambu,Villarreal CF,26,Spanish Primera División,182.0,73.0,DR Congo,81,84,87,78,72,80,35,74
332,198717,W. Zaha,Crystal Palace,24,English Premier League,180.0,66.0,Ivory Coast,81,84,90,71,71,86,33,72
333,198141,Bartra,Borussia Dortmund,26,German Bundesliga,184.0,73.0,Spain,81,83,77,52,70,73,82,71
334,197853,S. Aurier,Tottenham Hotspur,24,English Premier League,176.0,76.0,Ivory Coast,81,85,84,66,73,77,78,84
335,197655,S. Coates,Sporting CP,26,Portuguese Primeira Liga,196.0,92.0,Uruguay,81,83,58,40,53,60,81,86
336,197242,G. Krychowiak,West Bromwich Albion,27,English Premier League,186.0,85.0,Poland,81,83,65,58,72,66,79,86
337,195365,K. Kampl,RB Leipzig,26,German Bundesliga,178.0,67.0,Slovenia,81,82,80,68,77,84,58,62
338,195086,D. Lovren,Liverpool,27,English Premier League,188.0,84.0,Croatia,81,83,56,40,59,63,81,82
339,193738,Y. Belhanda,Galatasaray SK,27,Turkish Süper Lig,177.0,75.0,Morocco,81,81,75,77,79,84,56,70
340,193525,Mário Fernandes,CSKA Moscow,26,Russian Premier League,187.0,80.0,Russia,81,82,84,62,73,76,80,77
341,193352,R. Rodríguez,Milan,24,Italian Serie A,180.0,77.0,Switzerland,81,84,74,67,80,76,77,72
342,193165,J. Corona,FC Porto,24,Portuguese Primeira Liga,173.0,62.0,Mexico,81,85,83,72,74,88,40,51
343,192789,Mario Gaspar,Villarreal CF,26,Spanish Primera División,182.0,74.0,Spain,81,84,81,70,70,73,80,81
344,192638,Marcos Alonso,Chelsea,26,English Premier League,188.0,84.0,Spain,81,83,77,69,77,77,77,80
345,192318,M. Götze,Borussia Dortmund,25,German Bundesliga,176.0,75.0,Germany,81,85,68,72,81,88,38,62
346,190941,L. Hrádecký,Eintracht Frankfurt,27,German Bundesliga,190.0,80.0,Finland,81,83,79,77,73,85,41,79
347,190584,Illarramendi,Real Sociedad,27,Spanish Primera División,179.0,75.0,Spain,81,81,60,66,77,79,77,70
348,190149,De Marcos,Athletic Club de Bilbao,28,Spanish Primera División,182.0,78.0,Spain,81,81,86,62,73,78,74,79
349,189881,C. Smalling,Manchester United,27,English Premier League,194.0,81.0,England,81,82,72,46,56,59,81,83
350,189461,J. Wilshere,Arsenal,25,English Premier League,172.0,68.0,England,81,84,71,69,80,82,62,72
351,189251,S. Rudy,FC Bayern Munich,27,German Bundesliga,180.0,74.0,Germany,81,82,71,67,80,80,74,67
352,188988,M. Lanzini,West Ham United,24,English Premier League,167.0,59.0,Argentina,81,87,82,71,78,86,28,55
353,188943,K. Trapp,Paris Saint-Germain,26,French Ligue 1,189.0,88.0,Germany,81,82,80,76,77,84,49,83
354,188388,R. Boudebouz,Real Betis Balompié,27,Spanish Primera División,177.0,74.0,Algeria,81,82,76,78,83,81,33,62
355,188005,Camacho,VfL Wolfsburg,27,German Bundesliga,183.0,75.0,Spain,81,84,61,60,71,69,80,81
356,187961,Paulinho,FC Barcelona,28,Spanish Primera División,181.0,81.0,Brazil,81,81,76,74,74,77,77,76
357,185431,N. Kalinić,Milan,29,Italian Serie A,187.0,80.0,Croatia,81,81,73,79,64,75,35,76
358,184942,Giuliano,Fenerbahçe SK,27,Turkish Süper Lig,172.0,68.0,Brazil,81,82,81,76,77,82,45,73
359,183900,D. Perotti,Roma,28,Italian Serie A,179.0,70.0,Argentina,81,81,81,71,78,85,32,59
360,183498,M. Parolo,Lazio,32,Italian Serie A,184.0,75.0,Italy,81,81,71,76,76,76,77,81
361,183483,K. Mitroglou,Olympique de Marseille,29,French Ligue 1,188.0,89.0,Greece,81,81,58,81,64,72,19,83
362,183285,M. Sakho,Crystal Palace,27,English Premier League,187.0,83.0,France,81,82,61,33,62,56,80,85
363,183280,A. Rami,Olympique de Marseille,31,French Ligue 1,190.0,90.0,France,81,81,53,54,48,58,81,82
364,181820,S. Jovetić,AS Monaco,27,French Ligue 1,183.0,79.0,Montenegro,81,82,77,81,75,84,34,67
365,180216,S. Coleman,Everton,28,English Premier League,177.0,67.0,Republic of Ireland,81,81,73,66,72,78,80,77
366,179645,S. Kjær,Sevilla FC,28,Spanish Primera División,189.0,90.0,Denmark,81,82,64,55,64,53,81,81
367,178086,Adán,Real Betis Balompié,30,Spanish Primera División,191.0,88.0,Spain,81,81,80,83,72,82,55,81
368,177326,M. Valbuena,Fenerbahçe SK,32,Turkish Süper Lig,167.0,63.0,France,81,81,80,75,79,83,29,49
369,173426,S. Mignolet,Liverpool,29,English Premier League,193.0,87.0,Belgium,81,81,80,76,65,84,56,78
370,173198,D. Astori,Fiorentina,30,Italian Serie A,188.0,80.0,Italy,81,81,68,36,53,60,84,77
371,172175,K. Mirallas,Everton,29,English Premier League,182.0,72.0,Belgium,81,81,83,77,77,83,46,65
372,171897,A. Guardado,Real Betis Balompié,30,Spanish Primera División,169.0,67.0,Mexico,81,81,76,64,80,82,66,68
373,171579,Raúl García,Athletic Club de Bilbao,30,Spanish Primera División,184.0,81.0,Spain,81,81,57,77,81,76,68,76
374,166706,M. Škrtel,Fenerbahçe SK,32,Turkish Süper Lig,191.0,81.0,Slovakia,81,81,61,38,51,52,82,81
375,163705,S. Mandanda,Olympique de Marseille,32,French Ligue 1,185.0,82.0,France,81,81,86,78,75,83,48,77
376,163264,T. Heaton,Burnley,31,English Premier League,188.0,86.0,England,81,81,80,79,76,83,54,80
377,161648,H. Ben Arfa,Paris Saint-Germain,30,French Ligue 1,178.0,74.0,France,81,81,76,77,77,86,35,69
378,158625,Dante,OGC Nice,33,French Ligue 1,188.0,85.0,Brazil,81,81,45,52,67,63,82,74
379,153244,A. Gignac,Tigres U.A.N.L.,31,Mexican Liga MX,187.0,89.0,France,81,81,72,83,72,73,39,82
380,146954,Gabi,Atlético Madrid,33,Spanish Primera División,180.0,74.0,Spain,81,81,64,73,79,76,75,73
381,142780,G. Rodríguez,San Lorenzo de Almagro,33,Argentinian Superliga,182.0,79.0,Argentina,81,81,68,47,61,65,83,76
382,139997,D. Srna,Shakhtar Donetsk,35,Ukrainian Premier League,178.0,72.0,Croatia,81,81,73,75,85,75,78,74
383,121944,B. Schweinsteiger,Chicago Fire Soccer Club,32,USA Major League Soccer,183.0,79.0,Germany,81,81,39,75,81,73,74,75
384,116494,C. Carrasso,Galatasaray SK,35,Turkish Süper Lig,187.0,93.0,France,81,81,78,79,81,81,40,79
385,110677,Moyá,Atlético Madrid,33,Spanish Primera División,189.0,82.0,Spain,81,81,85,78,82,79,39,81
386,54050,W. Rooney,Everton,31,English Premier League,176.0,83.0,England,81,81,68,81,81,76,52,81
387,53612,P. Mertesacker,Arsenal,32,English Premier League,198.0,90.0,Germany,81,81,27,41,55,47,85,70
388,49370,T. Motta,Paris Saint-Germain,34,French Ligue 1,187.0,83.0,Italy,81,81,32,64,76,67,76,82
389,49369,Fernando Torres,Atlético Madrid,33,Spanish Primera División,186.0,78.0,Spain,81,81,76,78,71,79,25,69
390,9676,S. Eto'o,Antalyaspor,36,Turkish Süper Lig,179.0,75.0,Cameroon,81,81,74,83,74,79,37,71
391,223848,S. Milinković-Savić,Lazio,22,Italian Serie A,191.0,76.0,Serbia,80,86,71,71,73,79,73,83
392,216393,Y. Tielemans,AS Monaco,20,French Ligue 1,176.0,72.0,Belgium,80,90,53,79,80,77,68,71
393,215792,Jemerson,AS Monaco,24,French Ligue 1,184.0,77.0,Brazil,80,86,63,35,51,59,81,75
394,214997,A. Correa,Atlético Madrid,22,Spanish Primera División,173.0,69.0,Argentina,80,87,82,80,66,86,49,59
395,213296,N. Bentaleb,FC Schalke 04,22,German Bundesliga,187.0,78.0,Algeria,80,85,67,71,77,81,70,72
396,212831,Alisson,Roma,24,Italian Serie A,191.0,91.0,Brazil,80,84,75,76,70,86,39,78
397,212462,Alex Telles,FC Porto,24,Portuguese Primeira Liga,181.0,71.0,Brazil,80,84,83,62,77,78,75,74
398,212194,J. Brandt,Bayer 04 Leverkusen,21,German Bundesliga,183.0,82.0,Germany,80,88,81,73,76,84,26,61
399,211748,K. Demirbay,TSG 1899 Hoffenheim,23,German Bundesliga,182.0,72.0,Germany,80,84,68,73,79,82,53,71
400,211320,D. Rugani,Juventus,22,Italian Serie A,190.0,82.0,Italy,80,88,61,39,53,64,83,75
401,210896,M. Sanson,Olympique de Marseille,22,French Ligue 1,180.0,73.0,France,80,86,76,75,80,80,74,77
402,210617,Samu Castillejo,Villarreal CF,22,Spanish Primera División,182.0,67.0,Spain,80,85,86,67,79,82,37,48
403,210406,P. Zieliński,Napoli,23,Italian Serie A,180.0,75.0,Poland,80,87,83,69,79,83,62,60
404,210243,Ricardo Pereira,FC Porto,23,Portuguese Primeira Liga,175.0,70.0,Portugal,80,86,88,62,77,81,77,70
405,210035,Grimaldo,SL Benfica,21,Portuguese Primeira Liga,171.0,69.0,Spain,80,87,86,60,72,82,75,72
406,209297,Fred,Shakhtar Donetsk,24,Ukrainian Premier League,169.0,64.0,Brazil,80,85,82,70,76,82,71,63
407,208334,J. Hector,1. FC Köln,27,German Bundesliga,185.0,75.0,Germany,80,81,77,60,76,75,79,77
408,208333,E. Can,Liverpool,23,English Premier League,184.0,82.0,Germany,80,85,71,67,77,77,78,84
409,208093,Gerard Moreno,RCD Espanyol,25,Spanish Primera División,180.0,75.0,Spain,80,84,82,78,65,76,45,65
410,207993,S. Kolašinac,Arsenal,24,English Premier League,183.0,85.0,Bosnia Herzegovina,80,83,78,53,61,64,78,89
411,207439,L. Paredes,Zenit St. Petersburg,23,Russian Premier League,180.0,75.0,Argentina,80,85,72,67,81,79,70,73
412,206585,Arrizabalaga,Athletic Club de Bilbao,22,Spanish Primera División,188.0,83.0,Spain,80,87,78,81,75,83,33,76
413,206467,A. Pléa,OGC Nice,24,French Ligue 1,181.0,79.0,France,80,86,82,80,75,77,41,76
414,206413,T. Stepanenko,Shakhtar Donetsk,27,Ukrainian Premier League,181.0,75.0,Ukraine,80,81,67,61,72,69,79,80
415,206273,O. Shatov,Zenit St. Petersburg,26,Russian Premier League,173.0,73.0,Russia,80,80,88,73,76,82,47,68
416,205976,Leo Baptistao,RCD Espanyol,24,Spanish Primera División,181.0,72.0,Brazil,80,83,79,77,69,80,28,64
417,205362,M. Nastasić,FC Schalke 04,24,German Bundesliga,188.0,83.0,Serbia,80,84,70,31,58,50,82,75
418,205192,Denis Suárez,FC Barcelona,23,Spanish Primera División,176.0,69.0,Spain,80,87,79,74,81,84,51,58
419,204529,M. Batshuayi,Chelsea,23,English Premier League,185.0,86.0,Belgium,80,85,79,80,59,77,27,74
420,204082,J. Brooks,VfL Wolfsburg,24,German Bundesliga,193.0,78.0,United States,80,85,74,39,57,63,81,77
421,203890,S. Vrsaljko,Atlético Madrid,25,Spanish Primera División,183.0,73.0,Croatia,80,84,83,55,73,75,78,78
422,203888,Eric Botteghin,Feyenoord,29,Holland Eredivisie,192.0,89.0,Brazil,80,80,34,36,48,49,82,83
423,203775,L. Karius,Liverpool,24,English Premier League,189.0,87.0,Germany,80,84,84,74,74,85,50,76
424,203486,T. Hazard,Borussia Mönchengladbach,24,German Bundesliga,174.0,69.0,Belgium,80,84,81,79,80,85,37,64
425,203280,V. Germain,Olympique de Marseille,27,French Ligue 1,180.0,73.0,France,80,80,78,80,75,79,31,68
426,201510,L. Kurzawa,Paris Saint-Germain,24,French Ligue 1,182.0,74.0,France,80,85,77,69,77,78,77,75
427,201454,F. Ghoulam,Napoli,26,Italian Serie A,188.0,80.0,Algeria,80,83,80,64,72,75,76,78
428,200647,J. Iličić,Atalanta,29,Italian Serie A,190.0,79.0,Slovenia,80,80,70,82,80,81,35,64
429,200610,K. Volland,Bayer 04 Leverkusen,24,German Bundesliga,179.0,81.0,Germany,80,83,77,81,78,79,39,82
430,199914,Allan,Napoli,26,Italian Serie A,175.0,74.0,Brazil,80,82,77,64,75,78,79,81
431,199827,P. Hernández,RC Celta de Vigo,30,Spanish Primera División,185.0,81.0,Chile,80,80,71,71,75,78,64,79
432,199434,D. Tadić,Southampton,28,English Premier League,181.0,76.0,Serbia,80,80,70,67,80,83,37,63
433,199110,L. Muriel,Sevilla FC,26,Spanish Primera División,179.0,79.0,Colombia,80,83,89,77,68,85,25,72
434,198950,Pablo Sarabia,Sevilla FC,25,Spanish Primera División,174.0,70.0,Spain,80,83,76,73,80,83,30,53
435,198784,A. Oxlade-Chamberlain,Liverpool,23,English Premier League,175.0,70.0,England,80,85,88,70,74,84,52,71
436,198118,J. Guilavogui,VfL Wolfsburg,26,German Bundesliga,188.0,77.0,France,80,82,70,59,66,67,81,81
437,196934,O. Özyakup,Beşiktaş JK,24,Turkish Süper Lig,180.0,75.0,Turkey,80,85,75,74,83,80,59,69
438,195861,Y. Rakitskyi,Shakhtar Donetsk,27,Ukrainian Premier League,180.0,70.0,Ukraine,80,82,72,68,76,72,81,78
439,194957,P. Jones,Manchester United,25,English Premier League,185.0,71.0,England,80,81,61,56,65,62,80,80
440,194879,Sergi Enrich,SD Eibar,27,Spanish Primera División,181.0,77.0,Spain,80,81,66,77,69,75,42,80
